DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Scheduled,Arrival,International,3772
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,13283
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Scheduled,Departure,International,3757
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Charter,Arrival,Domestic,24
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Charter,Arrival,International,10
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Charter,Departure,Domestic,30
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,5841
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Commuter,Arrival,International,30
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Commuter,Departure,Domestic,5845
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Commuter,Departure,International,30
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,13005
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Scheduled,Arrival,International,3685
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,12992
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Scheduled,Departure,International,3685
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Charter,Arrival,Domestic,25
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Charter,Arrival,International,3
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Charter,Departure,Domestic,25
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,5946
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Commuter,Arrival,International,32
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Commuter,Departure,Domestic,5946
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Commuter,Departure,International,32
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,13478
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Scheduled,Arrival,International,3734
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,13480
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Scheduled,Departure,International,3731
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Charter,Arrival,Domestic,17
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Charter,Departure,Domestic,19
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Charter,Departure,International,8
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,6011
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Commuter,Arrival,International,30
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Commuter,Departure,Domestic,6011
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Commuter,Departure,International,30
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,13992
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Scheduled,Arrival,International,3755
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,13982
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Scheduled,Departure,International,3756
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Charter,Departure,Domestic,8
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Charter,Departure,International,6
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,5115
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Commuter,Arrival,International,30
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Commuter,Departure,Domestic,5115
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Commuter,Departure,International,30
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,15994
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Scheduled,Arrival,International,4105
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,15876
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Scheduled,Departure,International,4109
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Charter,Arrival,International,2
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Charter,Departure,Domestic,11
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Charter,Departure,International,2
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,5030
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Commuter,Arrival,International,31
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Commuter,Departure,Domestic,5030
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Commuter,Departure,International,31
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,15802
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Scheduled,Arrival,International,4053
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,15785
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Scheduled,Departure,International,4052
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Charter,Arrival,Domestic,9
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Charter,Departure,Domestic,23
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,4576
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Commuter,Arrival,International,30
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Commuter,Departure,Domestic,4576
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Commuter,Departure,International,30
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,14015
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Scheduled,Arrival,International,3591
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,14009
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Scheduled,Departure,International,3597
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Charter,Arrival,Domestic,19
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Charter,Departure,Domestic,33
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,4682
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Commuter,Arrival,International,30
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Commuter,Departure,Domestic,4682
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Commuter,Departure,International,30
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,14170
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Scheduled,Arrival,International,3580
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,14146
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Scheduled,Departure,International,3575
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Charter,Arrival,Domestic,24
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Charter,Departure,Domestic,29
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Charter,Departure,International,4
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,3772
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Commuter,Arrival,International,29
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Commuter,Departure,Domestic,3772
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Commuter,Departure,International,29
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,14241
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Scheduled,Arrival,International,3313
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,14243
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Scheduled,Departure,International,3313
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Charter,Arrival,Domestic,31
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Charter,Arrival,International,8
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Charter,Departure,Domestic,28
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Charter,Departure,International,4
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Commuter,Arrival,Domestic,3450
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Commuter,Arrival,International,41
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Commuter,Departure,Domestic,3450
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Commuter,Departure,International,41
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,15167
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Scheduled,Arrival,International,3702
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,15208
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Scheduled,Departure,International,3690
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Charter,Arrival,Domestic,24
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Charter,Arrival,International,12
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Charter,Departure,Domestic,35
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Charter,Departure,International,12
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3420
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Commuter,Arrival,International,66
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3426
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Commuter,Departure,International,64
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,14657
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Scheduled,Arrival,International,3629
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,14632
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Scheduled,Departure,International,3639
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Charter,Arrival,Domestic,15
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Charter,Arrival,International,3
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Charter,Departure,Domestic,13
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Charter,Departure,International,2
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3070
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3078
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,13325
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Scheduled,Arrival,International,3186
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,13329
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Scheduled,Departure,International,3163
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Charter,Arrival,Domestic,28
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Charter,Departure,Domestic,29
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3501
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Commuter,Arrival,International,66
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3504
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Commuter,Departure,International,67
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,15565
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Scheduled,Arrival,International,3648
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,15544
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Scheduled,Departure,International,3645
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Charter,Arrival,Domestic,26
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Charter,Arrival,International,5
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Charter,Departure,Domestic,29
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3058
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3071
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Commuter,Departure,International,59
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,15631
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Scheduled,Arrival,International,3593
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,15659
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Scheduled,Departure,International,3580
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Charter,Arrival,Domestic,12
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Charter,Arrival,International,1
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Charter,Departure,Domestic,8
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Charter,Departure,International,4
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3136
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3139
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16584
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Scheduled,Arrival,International,3760
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,16606
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Scheduled,Departure,International,3768
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Charter,Arrival,Domestic,10
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Charter,Arrival,International,5
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Charter,Departure,Domestic,10
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3288
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Commuter,Arrival,International,59
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3292
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,17167
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Scheduled,Arrival,International,3880
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,17172
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Scheduled,Departure,International,3861
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Charter,Arrival,Domestic,16
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Charter,Arrival,International,7
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Charter,Departure,Domestic,13
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Charter,Departure,International,7
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3565
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3571
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,17884
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Scheduled,Arrival,International,4318
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,17856
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Scheduled,Departure,International,4328
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Charter,Arrival,Domestic,14
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Charter,Arrival,International,5
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Charter,Departure,Domestic,12
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3500
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Commuter,Arrival,International,59
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3499
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Commuter,Departure,International,61
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,17584
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Scheduled,Arrival,International,4249
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,17574
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Scheduled,Departure,International,4261
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Charter,Arrival,Domestic,18
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Charter,Arrival,International,14
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Charter,Departure,Domestic,15
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Charter,Departure,International,10
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3113
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Commuter,Arrival,International,60
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3106
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Commuter,Departure,International,60
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16349
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Scheduled,Arrival,International,3752
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,16359
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Scheduled,Departure,International,3765
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Charter,Arrival,Domestic,24
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Charter,Arrival,International,7
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Charter,Departure,Domestic,28
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3163
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Commuter,Arrival,International,56
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3160
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Commuter,Departure,International,57
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16941
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Scheduled,Arrival,International,3774
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,16956
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Scheduled,Departure,International,3786
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Charter,Arrival,Domestic,34
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Charter,Arrival,International,8
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Charter,Departure,Domestic,31
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Charter,Departure,International,3
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3004
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Commuter,Arrival,International,59
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3005
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Commuter,Departure,International,59
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,15770
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Scheduled,Arrival,International,3504
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,15754
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Scheduled,Departure,International,3509
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Charter,Arrival,Domestic,45
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Charter,Arrival,International,5
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Charter,Departure,Domestic,38
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Charter,Departure,International,4
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Commuter,Arrival,Domestic,3380
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Commuter,Arrival,International,62
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Commuter,Departure,Domestic,3374
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Commuter,Departure,International,61
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16712
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Scheduled,Arrival,International,3829
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,16684
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Scheduled,Departure,International,3829
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Charter,Arrival,Domestic,57
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Charter,Arrival,International,6
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Charter,Departure,Domestic,70
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,3302
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Commuter,Arrival,International,59
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Commuter,Departure,Domestic,3312
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Commuter,Departure,International,58
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,16010
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Scheduled,Arrival,International,3854
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,16007
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Scheduled,Departure,International,3853
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Charter,Arrival,Domestic,17
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Charter,Arrival,International,4
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Charter,Departure,Domestic,19
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Charter,Departure,International,1
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,2912
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Commuter,Arrival,International,56
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Commuter,Departure,Domestic,2915
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Commuter,Departure,International,56
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,14412
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Scheduled,Arrival,International,3362
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,14397
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Scheduled,Departure,International,3370
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Charter,Arrival,Domestic,42
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Charter,Arrival,International,8
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Charter,Departure,Domestic,40
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Charter,Departure,International,8
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,3366
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Commuter,Arrival,International,61
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Commuter,Departure,Domestic,3381
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Commuter,Departure,International,62
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,16790
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Scheduled,Arrival,International,3932
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,16805
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Scheduled,Departure,International,3934
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Charter,Arrival,Domestic,28
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Charter,Arrival,International,8
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Charter,Departure,Domestic,31
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Charter,Departure,International,4
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,3066
